nivel,unidade,unidade_nome,objetivo,objetivo_nome,ano_indice,sub_indice,indice_geral,n_objetivos_com_dados,posicao_no_objetivo
municipio,4302105,Bento Gonçalves,5,Dados e Interoperabilidade,,100.0,,,1
municipio,4302105,Bento Gonçalves,6,Infraestrutura,,76.72,,,121
municipio,4302105,Bento Gonçalves,9,Transparência e Participação,,66.67,,,82
municipio,4303103,Cachoeirinha,1,Governança do Governo Digital,,100.0,,,1
municipio,4303103,Cachoeirinha,2,Qualidade dos Serviços Digitais,,79.33,,,109
municipio,4303103,Cachoeirinha,3,Identificação Única,,100.0,,,1
municipio,4303103,Cachoeirinha,4,Segurança e LGPD,,0.0,,,257
municipio,4303103,Cachoeirinha,5,Dados e Interoperabilidade,,100.0,,,1
municipio,4303103,Cachoeirinha,6,Infraestrutura,,76.7,,,122
municipio,4303103,Cachoeirinha,9,Transparência e Participação,,55.56,,,168
municipio,4304606,Canoas,1,Governança do Governo Digital,,100.0,,,1
municipio,4304606,Canoas,2,Qualidade dos Serviços Digitais,,84.67,,,53
municipio,4304606,Canoas,3,Identificação Única,,100.0,,,1
municipio,4304606,Canoas,4,Segurança e LGPD,,20.0,,,190
municipio,4304606,Canoas,5,Dados e Interoperabilidade,,0.0,,,139
municipio,4304606,Canoas,6,Infraestrutura,,77.27,,,108
municipio,4304606,Canoas,9,Transparência e Participação,,77.78,,,23
municipio,4305108,Caxias do Sul,1,Governança do Governo Digital,,100.0,,,1
municipio,4305108,Caxias do Sul,2,Qualidade dos Serviços Digitais,,73.33,,,168
municipio,4305108,Caxias do Sul,3,Identificação Única,,100.0,,,1
municipio,4305108,Caxias do Sul,4,Segurança e LGPD,,80.0,,,31
municipio,4305108,Caxias do Sul,5,Dados e Interoperabilidade,,0.0,,,139
municipio,4305108,Caxias do Sul,6,Infraestrutura,,87.01,,,56
municipio,4305108,Caxias do Sul,9,Transparência e Participação,,66.67,,,82
municipio,4307005,Erechim,1,Governança do Governo Digital,,100.0,,,1
municipio,4307005,Erechim,2,Qualidade dos Serviços Digitais,,89.33,,,27
municipio,4307005,Erechim,3,Identificação Única,,100.0,,,1
municipio,4307005,Erechim,4,Segurança e LGPD,,100.0,,,1
municipio,4307005,Erechim,5,Dados e Interoperabilidade,,100.0,,,1
municipio,4307005,Erechim,6,Infraestrutura,,77.56,,,98
municipio,4307005,Erechim,9,Transparência e Participação,,66.67,,,82
municipio,4309209,Gravataí,1,Governança do Governo Digital,,100.0,,,1
municipio,4309209,Gravataí,2,Qualidade dos Serviços Digitais,,92.0,,,17
municipio,4309209,Gravataí,3,Identificação Única,,100.0,,,1
municipio,4309209,Gravataí,4,Segurança e LGPD,,60.0,,,85
municipio,4309209,Gravataí,5,Dados e Interoperabilidade,,100.0,,,1
municipio,4309209,Gravataí,6,Infraestrutura,,76.4,,,128
municipio,4309209,Gravataí,9,Transparência e Participação,,66.67,,,82
municipio,4313409,Novo Hamburgo,1,Governança do Governo Digital,,100.0,,,1
municipio,4313409,Novo Hamburgo,2,Qualidade dos Serviços Digitais,,73.33,,,168
municipio,4313409,Novo Hamburgo,3,Identificação Única,,100.0,,,1
municipio,4313409,Novo Hamburgo,4,Segurança e LGPD,,80.0,,,31
municipio,4313409,Novo Hamburgo,5,Dados e Interoperabilidade,,0.0,,,139
municipio,4313409,Novo Hamburgo,6,Infraestrutura,,57.75,,,222
municipio,4313409,Novo Hamburgo,9,Transparência e Participação,,55.56,,,168
municipio,4314100,Passo Fundo,1,Governança do Governo Digital,,100.0,,,1
municipio,4314100,Passo Fundo,2,Qualidade dos Serviços Digitais,,85.33,,,43
municipio,4314100,Passo Fundo,3,Identificação Única,,100.0,,,1
municipio,4314100,Passo Fundo,4,Segurança e LGPD,,60.0,,,85
municipio,4314100,Passo Fundo,5,Dados e Interoperabilidade,,0.0,,,139
municipio,4314100,Passo Fundo,6,Infraestrutura,,67.45,,,167
municipio,4314100,Passo Fundo,9,Transparência e Participação,,66.67,,,82
municipio,4314407,Pelotas,1,Governança do Governo Digital,,100.0,,,1
municipio,4314407,Pelotas,2,Qualidade dos Serviços Digitais,,66.67,,,219
municipio,4314407,Pelotas,3,Identificação Única,,100.0,,,1
municipio,4314407,Pelotas,4,Segurança e LGPD,,40.0,,,142
municipio,4314407,Pelotas,5,Dados e Interoperabilidade,,0.0,,,139
municipio,4314407,Pelotas,6,Infraestrutura,,37.15,,,308
municipio,4314407,Pelotas,9,Transparência e Participação,,55.56,,,168
municipio,4314902,Porto Alegre,1,Governança do Governo Digital,,100.0,,,1
municipio,4314902,Porto Alegre,2,Qualidade dos Serviços Digitais,,92.0,,,17
municipio,4314902,Porto Alegre,3,Identificação Única,,0.0,,,260
municipio,4314902,Porto Alegre,4,Segurança e LGPD,,100.0,,,1
municipio,4314902,Porto Alegre,5,Dados e Interoperabilidade,,100.0,,,1
municipio,4314902,Porto Alegre,6,Infraestrutura,,86.54,,,65
municipio,4314902,Porto Alegre,9,Transparência e Participação,,77.78,,,23
municipio,4315602,Rio Grande,1,Governança do Governo Digital,,100.0,,,1
municipio,4315602,Rio Grande,2,Qualidade dos Serviços Digitais,,54.67,,,293
municipio,4315602,Rio Grande,3,Identificação Única,,100.0,,,1
municipio,4315602,Rio Grande,4,Segurança e LGPD,,60.0,,,85
municipio,4315602,Rio Grande,5,Dados e Interoperabilidade,,0.0,,,139
municipio,4315602,Rio Grande,6,Infraestrutura,,56.66,,,249
municipio,4315602,Rio Grande,9,Transparência e Participação,,66.67,,,82
municipio,4316808,Santa Cruz do Sul,1,Governança do Governo Digital,,100.0,,,1
municipio,4316808,Santa Cruz do Sul,2,Qualidade dos Serviços Digitais,,84.67,,,53
municipio,4316808,Santa Cruz do Sul,3,Identificação Única,,100.0,,,1
municipio,4316808,Santa Cruz do Sul,4,Segurança e LGPD,,60.0,,,85
municipio,4316808,Santa Cruz do Sul,5,Dados e Interoperabilidade,,0.0,,,139
municipio,4316808,Santa Cruz do Sul,6,Infraestrutura,,47.28,,,290
municipio,4316808,Santa Cruz do Sul,9,Transparência e Participação,,66.67,,,82
municipio,4316907,Santa Maria,1,Governança do Governo Digital,,100.0,,,1
municipio,4316907,Santa Maria,2,Qualidade dos Serviços Digitais,,81.33,,,89
municipio,4316907,Santa Maria,3,Identificação Única,,100.0,,,1
municipio,4316907,Santa Maria,4,Segurança e LGPD,,60.0,,,85
municipio,4316907,Santa Maria,5,Dados e Interoperabilidade,,0.0,,,139
municipio,4316907,Santa Maria,6,Infraestrutura,,77.69,,,94
municipio,4316907,Santa Maria,9,Transparência e Participação,,77.78,,,23
municipio,4318705,São Leopoldo,1,Governança do Governo Digital,,100.0,,,1
municipio,4318705,São Leopoldo,2,Qualidade dos Serviços Digitais,,80.67,,,97
municipio,4318705,São Leopoldo,3,Identificação Única,,100.0,,,1
municipio,4318705,São Leopoldo,4,Segurança e LGPD,,20.0,,,190
municipio,4318705,São Leopoldo,5,Dados e Interoperabilidade,,0.0,,,139
municipio,4318705,São Leopoldo,6,Infraestrutura,,56.66,,,249
municipio,4318705,São Leopoldo,9,Transparência e Participação,,66.67,,,82
municipio,4320008,Sapucaia do Sul,1,Governança do Governo Digital,,100.0,,,1
municipio,4320008,Sapucaia do Sul,2,Qualidade dos Serviços Digitais,,77.33,,,130
municipio,4320008,Sapucaia do Sul,3,Identificação Única,,100.0,,,1
municipio,4320008,Sapucaia do Sul,4,Segurança e LGPD,,100.0,,,1
municipio,4320008,Sapucaia do Sul,5,Dados e Interoperabilidade,,100.0,,,1
municipio,4320008,Sapucaia do Sul,6,Infraestrutura,,67.49,,,166
municipio,4320008,Sapucaia do Sul,9,Transparência e Participação,,55.56,,,168
municipio,4322400,Uruguaiana,1,Governança do Governo Digital,,100.0,,,1
municipio,4322400,Uruguaiana,2,Qualidade dos Serviços Digitais,,65.33,,,227
municipio,4322400,Uruguaiana,3,Identificação Única,,0.0,,,260
municipio,4322400,Uruguaiana,4,Segurança e LGPD,,0.0,,,257
municipio,4322400,Uruguaiana,5,Dados e Interoperabilidade,,100.0,,,1
municipio,4322400,Uruguaiana,6,Infraestrutura,,66.86,,,191
municipio,4322400,Uruguaiana,9,Transparência e Participação,,55.56,,,168
municipio,4323002,Viamão,1,Governança do Governo Digital,,100.0,,,1
municipio,4323002,Viamão,2,Qualidade dos Serviços Digitais,,66.67,,,219
municipio,4323002,Viamão,3,Identificação Única,,100.0,,,1
municipio,4323002,Viamão,4,Segurança e LGPD,,20.0,,,190
municipio,4323002,Viamão,5,Dados e Interoperabilidade,,0.0,,,139
municipio,4323002,Viamão,6,Infraestrutura,,86.58,,,64
municipio,4323002,Viamão,9,Transparência e Participação,,44.44,,,256
municipio,5002704,Campo Grande,1,Governança do Governo Digital,,100.0,,,1
municipio,5002704,Campo Grande,2,Qualidade dos Serviços Digitais,,74.0,,,158
municipio,5002704,Campo Grande,3,Identificação Única,,100.0,,,1
municipio,5002704,Campo Grande,4,Segurança e LGPD,,40.0,,,142
municipio,5002704,Campo Grande,5,Dados e Interoperabilidade,,100.0,,,1
municipio,5002704,Campo Grande,6,Infraestrutura,,87.03,,,55
municipio,5002704,Campo Grande,9,Transparência e Participação,,66.67,,,82
municipio,5003702,Dourados,1,Governança do Governo Digital,,100.0,,,1
municipio,5003702,Dourados,2,Qualidade dos Serviços Digitais,,62.0,,,256
municipio,5003702,Dourados,3,Identificação Única,,100.0,,,1
municipio,5003702,Dourados,4,Segurança e LGPD,,80.0,,,31
municipio,5003702,Dourados,5,Dados e Interoperabilidade,,100.0,,,1
municipio,5003702,Dourados,6,Infraestrutura,,77.43,,,103
municipio,5003702,Dourados,9,Transparência e Participação,,55.56,,,168
municipio,5008305,Três Lagoas,1,Governança do Governo Digital,,100.0,,,1
municipio,5008305,Três Lagoas,2,Qualidade dos Serviços Digitais,,57.33,,,283
municipio,5008305,Três Lagoas,3,Identificação Única,,100.0,,,1
municipio,5008305,Três Lagoas,4,Segurança e LGPD,,80.0,,,31
municipio,5008305,Três Lagoas,5,Dados e Interoperabilidade,,0.0,,,139
municipio,5008305,Três Lagoas,6,Infraestrutura,,67.7,,,157
municipio,5008305,Três Lagoas,9,Transparência e Participação,,77.78,,,23
municipio,5103403,Cuiabá,1,Governança do Governo Digital,,100.0,,,1
municipio,5103403,Cuiabá,2,Qualidade dos Serviços Digitais,,81.33,,,89
municipio,5103403,Cuiabá,3,Identificação Única,,100.0,,,1
municipio,5103403,Cuiabá,4,Segurança e LGPD,,80.0,,,31
municipio,5103403,Cuiabá,5,Dados e Interoperabilidade,,100.0,,,1
municipio,5103403,Cuiabá,6,Infraestrutura,,76.57,,,124
municipio,5103403,Cuiabá,9,Transparência e Participação,,66.67,,,82
municipio,5107602,Rondonópolis,1,Governança do Governo Digital,,100.0,,,1
municipio,5107602,Rondonópolis,2,Qualidade dos Serviços Digitais,,59.33,,,279
municipio,5107602,Rondonópolis,3,Identificação Única,,100.0,,,1
municipio,5107602,Rondonópolis,4,Segurança e LGPD,,80.0,,,31
municipio,5107602,Rondonópolis,5,Dados e Interoperabilidade,,0.0,,,139
municipio,5107602,Rondonópolis,6,Infraestrutura,,86.42,,,67
municipio,5107602,Rondonópolis,9,Transparência e Participação,,55.56,,,168
municipio,5107909,Sinop,1,Governança do Governo Digital,,100.0,,,1
municipio,5107909,Sinop,2,Qualidade dos Serviços Digitais,,60.67,,,265
municipio,5107909,Sinop,3,Identificação Única,,0.0,,,260
municipio,5107909,Sinop,4,Segurança e LGPD,,60.0,,,85
municipio,5107909,Sinop,5,Dados e Interoperabilidade,,0.0,,,139
municipio,5107909,Sinop,6,Infraestrutura,,67.79,,,152
municipio,5107909,Sinop,9,Transparência e Participação,,66.67,,,82
municipio,5107925,Sorriso,1,Governança do Governo Digital,,100.0,,,1
municipio,5107925,Sorriso,2,Qualidade dos Serviços Digitais,,74.0,,,158
municipio,5107925,Sorriso,3,Identificação Única,,100.0,,,1
municipio,5107925,Sorriso,4,Segurança e LGPD,,80.0,,,31
municipio,5107925,Sorriso,5,Dados e Interoperabilidade,,100.0,,,1
municipio,5107925,Sorriso,6,Infraestrutura,,77.33,,,106
municipio,5107925,Sorriso,9,Transparência e Participação,,77.78,,,23
municipio,5107958,Tangará da Serra,1,Governança do Governo Digital,,100.0,,,1
municipio,5107958,Tangará da Serra,2,Qualidade dos Serviços Digitais,,76.0,,,141
municipio,5107958,Tangará da Serra,3,Identificação Única,,100.0,,,1
municipio,5107958,Tangará da Serra,4,Segurança e LGPD,,100.0,,,1
municipio,5107958,Tangará da Serra,5,Dados e Interoperabilidade,,0.0,,,139
municipio,5107958,Tangará da Serra,6,Infraestrutura,,56.68,,,245
municipio,5107958,Tangará da Serra,9,Transparência e Participação,,66.67,,,82
municipio,5108402,Várzea Grande,1,Governança do Governo Digital,,0.0,,,312
municipio,5108402,Várzea Grande,2,Qualidade dos Serviços Digitais,,83.33,,,61
municipio,5108402,Várzea Grande,3,Identificação Única,,0.0,,,260
municipio,5108402,Várzea Grande,4,Segurança e LGPD,,100.0,,,1
municipio,5108402,Várzea Grande,5,Dados e Interoperabilidade,,100.0,,,1
municipio,5108402,Várzea Grande,6,Infraestrutura,,57.0,,,238
municipio,5108402,Várzea Grande,9,Transparência e Participação,,55.56,,,168
municipio,5200258,Águas Lindas de Goiás,1,Governança do Governo Digital,,100.0,,,1
municipio,5200258,Águas Lindas de Goiás,2,Qualidade dos Serviços Digitais,,78.0,,,124
municipio,5200258,Águas Lindas de Goiás,3,Identificação Única,,100.0,,,1
municipio,5200258,Águas Lindas de Goiás,4,Segurança e LGPD,,80.0,,,31
municipio,5200258,Águas Lindas de Goiás,5,Dados e Interoperabilidade,,0.0,,,139
municipio,5200258,Águas Lindas de Goiás,6,Infraestrutura,,47.39,,,286
municipio,5200258,Águas Lindas de Goiás,9,Transparência e Participação,,44.44,,,256
municipio,5201108,Anápolis,1,Governança do Governo Digital,,100.0,,,1
municipio,5201108,Anápolis,2,Qualidade dos Serviços Digitais,,90.0,,,22
municipio,5201108,Anápolis,3,Identificação Única,,100.0,,,1
municipio,5201108,Anápolis,4,Segurança e LGPD,,60.0,,,85
municipio,5201108,Anápolis,5,Dados e Interoperabilidade,,0.0,,,139
municipio,5201108,Anápolis,6,Infraestrutura,,76.73,,,120
municipio,5201108,Anápolis,9,Transparência e Participação,,55.56,,,168
municipio,5201405,Aparecida de Goiânia,1,Governança do Governo Digital,,100.0,,,1
municipio,5201405,Aparecida de Goiânia,2,Qualidade dos Serviços Digitais,,64.0,,,239
municipio,5201405,Aparecida de Goiânia,3,Identificação Única,,100.0,,,1
municipio,5201405,Aparecida de Goiânia,4,Segurança e LGPD,,40.0,,,142
municipio,5201405,Aparecida de Goiânia,5,Dados e Interoperabilidade,,0.0,,,139
municipio,5201405,Aparecida de Goiânia,6,Infraestrutura,,67.13,,,180
municipio,5201405,Aparecida de Goiânia,9,Transparência e Participação,,66.67,,,82
municipio,5205109,Catalão,1,Governança do Governo Digital,,100.0,,,1
municipio,5205109,Catalão,2,Qualidade dos Serviços Digitais,,73.33,,,168
municipio,5205109,Catalão,3,Identificação Única,,100.0,,,1
municipio,5205109,Catalão,4,Segurança e LGPD,,0.0,,,257
municipio,5205109,Catalão,5,Dados e Interoperabilidade,,0.0,,,139
municipio,5205109,Catalão,6,Infraestrutura,,76.32,,,132
municipio,5205109,Catalão,9,Transparência e Participação,,66.67,,,82
municipio,5208004,Formosa,1,Governança do Governo Digital,,100.0,,,1
municipio,5208004,Formosa,2,Qualidade dos Serviços Digitais,,67.33,,,214
municipio,5208004,Formosa,3,Identificação Única,,100.0,,,1
municipio,5208004,Formosa,4,Segurança e LGPD,,60.0,,,85
municipio,5208004,Formosa,5,Dados e Interoperabilidade,,100.0,,,1
municipio,5208004,Formosa,6,Infraestrutura,,56.18,,,256
municipio,5208004,Formosa,9,Transparência e Participação,,55.56,,,168
municipio,5208707,Goiânia,1,Governança do Governo Digital,,100.0,,,1
municipio,5208707,Goiânia,2,Qualidade dos Serviços Digitais,,63.33,,,246
municipio,5208707,Goiânia,3,Identificação Única,,100.0,,,1
municipio,5208707,Goiânia,4,Segurança e LGPD,,20.0,,,190
municipio,5208707,Goiânia,5,Dados e Interoperabilidade,,100.0,,,1
municipio,5208707,Goiânia,6,Infraestrutura,,77.2,,,110
municipio,5208707,Goiânia,9,Transparência e Participação,,88.89,,,3
municipio,5211503,Itumbiara,1,Governança do Governo Digital,,100.0,,,1
municipio,5211503,Itumbiara,2,Qualidade dos Serviços Digitais,,70.67,,,192
municipio,5211503,Itumbiara,3,Identificação Única,,100.0,,,1
municipio,5211503,Itumbiara,4,Segurança e LGPD,,20.0,,,190
municipio,5211503,Itumbiara,5,Dados e Interoperabilidade,,0.0,,,139
municipio,5211503,Itumbiara,6,Infraestrutura,,67.75,,,155
municipio,5211503,Itumbiara,9,Transparência e Participação,,55.56,,,168
municipio,5211909,Jataí,1,Governança do Governo Digital,,100.0,,,1
municipio,5211909,Jataí,2,Qualidade dos Serviços Digitais,,62.0,,,256
municipio,5211909,Jataí,3,Identificação Única,,100.0,,,1
municipio,5211909,Jataí,4,Segurança e LGPD,,0.0,,,257
municipio,5211909,Jataí,5,Dados e Interoperabilidade,,0.0,,,139
municipio,5211909,Jataí,6,Infraestrutura,,67.34,,,174
municipio,5211909,Jataí,9,Transparência e Participação,,44.44,,,256
municipio,5212501,Luziânia,1,Governança do Governo Digital,,100.0,,,1
municipio,5212501,Luziânia,2,Qualidade dos Serviços Digitais,,64.0,,,239
municipio,5212501,Luziânia,3,Identificação Única,,0.0,,,260
municipio,5212501,Luziânia,4,Segurança e LGPD,,20.0,,,190
municipio,5212501,Luziânia,5,Dados e Interoperabilidade,,0.0,,,139
municipio,5212501,Luziânia,6,Infraestrutura,,56.46,,,253
municipio,5212501,Luziânia,9,Transparência e Participação,,33.33,,,301
municipio,5215231,Novo Gama,1,Governança do Governo Digital,,100.0,,,1
municipio,5215231,Novo Gama,2,Qualidade dos Serviços Digitais,,51.33,,,304
municipio,5215231,Novo Gama,3,Identificação Única,,0.0,,,260
municipio,5215231,Novo Gama,4,Segurança e LGPD,,0.0,,,257
municipio,5215231,Novo Gama,5,Dados e Interoperabilidade,,100.0,,,1
municipio,5215231,Novo Gama,6,Infraestrutura,,46.66,,,298
municipio,5215231,Novo Gama,9,Transparência e Participação,,61.11,,,166
municipio,5217609,Planaltina,1,Governança do Governo Digital,,100.0,,,1
municipio,5217609,Planaltina,2,Qualidade dos Serviços Digitais,,79.33,,,109
municipio,5217609,Planaltina,3,Identificação Única,,0.0,,,260
municipio,5217609,Planaltina,4,Segurança e LGPD,,20.0,,,190
municipio,5217609,Planaltina,5,Dados e Interoperabilidade,,100.0,,,1
municipio,5217609,Planaltina,6,Infraestrutura,,57.75,,,222
municipio,5217609,Planaltina,9,Transparência e Participação,,77.78,,,23
municipio,5218805,Rio Verde,1,Governança do Governo Digital,,100.0,,,1
municipio,5218805,Rio Verde,2,Qualidade dos Serviços Digitais,,66.67,,,219
municipio,5218805,Rio Verde,3,Identificação Única,,100.0,,,1
municipio,5218805,Rio Verde,4,Segurança e LGPD,,60.0,,,85
municipio,5218805,Rio Verde,5,Dados e Interoperabilidade,,0.0,,,139
municipio,5218805,Rio Verde,6,Infraestrutura,,67.05,,,183
